Review_ID,Product_ID,Product_Name,Category,Customer_ID,Review_Date,Rating,Review_Title,Review_Text,Verified_Purchase,Helpful_Votes
REV15129,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS2703,2025-11-13,5,Excellent product,"Great value for money, exceeded my expectations completely.",Yes,4.0
REV16652,PROD1006,USB-C Fast Charger,Electronics,CUS2741,2025-11-05,5,Excellent product,"Beautiful design, sturdy material, and very durable overall.",Yes,1.0
REV13810,PROD1021,Kids Winter Jacket,Clothing,CUS4716,2025-06-09,4,Very satisfied,"Five stars, everything about this product is fantastic.",Yes,0.0
REV16063,PROD1004,4K Ultra HD Smart TV,Electronics,CUS1136,2025-07-29,4,Best buy,"Beautiful design, sturdy material, and very durable overall.",Yes,26.0
REV14165,PROD1016,Running Shoes,Sportswear,CUS2607,2025-09-08,4,Excellent product,"Superb performance, this is one of the best purchases I made.",Yes,0.0
REV14440,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS3409,2025-07-10,5,Highly recommend,"Perfect gift, my family loved it, packaging was excellent too.",Yes,1.0
REV16292,PROD1025,Organic Green Tea,Grocery,CUS3277,2025-03-12,5,Great purchase,"Great value for money, exceeded my expectations completely.",Yes,2.0
REV14629,PROD1018,Gym Duffel Bag,Sportswear,CUS3397,2025-04-15,5,Does the job,"It is okay for daily use, though design feels a bit plain.",No,3.0
REV11365,PROD1010,Stainless Steel Water Bottle,Home & Kitchen,CUS2644,2025-10-05,4,Love it,The sound quality is amazing and battery life is excellent.,No,24.0
REV12457,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS2625,2025-04-24,4,Great purchase,"Great value for money, exceeded my expectations completely.",Yes,6.0
REV12307,PROD1025,Organic Green Tea,Grocery,CUS4422,2026-06-22,5,Decent for the price,"It is okay for daily use, though design feels a bit plain.",Yes,17.0
REV10024,PROD1008,Leather Wallet,Accessories,CUS5598,2026-07-06,5,Very satisfied,"Very comfortable and easy to use, exactly as described.",No,5.0
REV16101,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS2577,2025-09-19,5,Amazing quality,The sound quality is amazing and battery life is excellent.,Yes,13.0
REV10637,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS3239,2026-04-07,2,Poor quality,Sound quality is poor and connection keeps dropping constantly.,Yes,4.0
REV16434,PROD1021,Kids Winter Jacket,Clothing,CUS3743,2025-12-31,4,Best buy,Customer service was helpful and the product exceeded expectations.,Yes,2.0
REV10431,PROD1028,Mechanical Keyboard,Electronics,CUS3888,2026-03-22,2,Broke quickly,"Not worth the money, quality is much worse than expected.",Yes,0.0
REV10721,PROD1029,Baby Stroller,Baby Products,CUS1780,2025-05-19,4,It's okay,"It is okay for daily use, though design feels a bit plain.",Yes,0.0
REV12844,PROD1010,Stainless Steel Water Bottle,Home & Kitchen,CUS4744,2025-05-04,5,Love it,Customer service was helpful and the product exceeded expectations.,No,4.0
REV12224,PROD1006,USB-C Fast Charger,Electronics,CUS3070,2025-08-01,5,Excellent product,"Beautiful design, sturdy material, and very durable overall.",Yes,1.0
REV11679,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS5493,2026-04-01,5,Great purchase,Fast shipping and the product works exactly as advertised.,No,4.0
REV12453,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS4066,2025-11-03,5,Love it,"Superb performance, this is one of the best purchases I made.",Yes,14.0
REV12663,PROD1029,Baby Stroller,Baby Products,CUS3166,2025-11-11,5,Best buy,"Five stars, everything about this product is fantastic.",No,14.0
REV12316,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS1825,2025-01-10,4,Great purchase,The sound quality is amazing and battery life is excellent.,Yes,8.0
REV16920,PROD1029,Baby Stroller,Baby Products,CUS1342,2025-01-14,2,Waste of money,"Overpriced for such low quality, very unhappy with purchase.",Yes,4.0
REV14495,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS2373,2026-01-13,4,Highly recommend,"Very comfortable and easy to use, exactly as described.",Yes,12.0
REV11306,PROD1004,4K Ultra HD Smart TV,Electronics,CUS1260,2026-02-02,3,Fair quality,"Product matches description, performance is average at best.",Yes,3.0
REV14140,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS5250,2025-10-09,5,Very satisfied,Fast shipping and the product works exactly as advertised.,No,7.0
REV11211,PROD1017,Yoga Mat,Sportswear,CUS4768,2025-11-20,5,It's okay,"The product is okay, does the job but nothing special.",Yes,0.0
REV12148,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS2427,2025-12-14,4,Amazing quality,"Five stars, everything about this product is fantastic.",No,0.0
REV13693,PROD1021,Kids Winter Jacket,Clothing,CUS2223,2026-02-14,3,Excellent product,"Superb performance, this is one of the best purchases I made.",No,16.0
REV15760,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS4760,2025-07-05,5,Excellent product,"Amazing quality for the price, will definitely buy again.",Yes,17.0
REV12328,PROD1007,Laptop Backpack,Accessories,CUS1025,2025-11-26,2,Broke quickly,"Very disappointed, the product stopped working after two days.",Yes,3.0
REV10620,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS1647,2026-01-18,2,Waste of money,"Bad experience overall, would not recommend this to anyone.",Yes,12.0
REV13899,PROD1019,Men's Cotton T-Shirt,Clothing,CUS3269,2026-06-08,5,Love it,Customer service was helpful and the product exceeded expectations.,Yes,2.0
REV14541,PROD1010,Stainless Steel Water Bottle,Home & Kitchen,CUS2935,2026-02-02,5,Excellent product,"Perfect gift, my family loved it, packaging was excellent too.",No,12.0
REV12624,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS5950,2026-05-13,3,Very satisfied,"Great value for money, exceeded my expectations completely.",Yes,1.0
REV16433,PROD1026,Almond Butter Jar,Grocery,CUS3922,2026-01-26,2,Bad experience,"Late delivery, wrong item received, and refund process was slow.",Yes,7.0
REV15296,PROD1018,Gym Duffel Bag,Sportswear,CUS2777,2025-04-26,2,Broke quickly,"Not worth the money, quality is much worse than expected.",Yes,2.0
REV13361,PROD1025,Organic Green Tea,Grocery,CUS4542,2025-01-22,4,Amazing quality,"Amazing quality for the price, will definitely buy again.",No,11.0
REV15235,PROD1017,Yoga Mat,Sportswear,CUS1343,2025-08-30,4,Great purchase,"Works flawlessly, setup was simple, and battery lasts long.",Yes,8.0
REV16489,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS2034,2025-08-10,3,Average product,"The product works as expected, delivery took a bit long.",Yes,2.0
REV16112,PROD1008,Leather Wallet,Accessories,CUS5949,2026-07-14,3,,Battery life is terrible and customer support was unhelpful.,Yes,1.0
REV14287,PROD1020,Women's Denim Jacket,Clothing,CUS3832,2025-05-18,5,Excellent product,The quality is outstanding and it arrived earlier than expected.,Yes,2.0
REV16862,PROD1002,Smart Fitness Watch,Electronics,CUS1308,2025-02-23,4,Best buy,"Beautiful design, sturdy material, and very durable overall.",No,2.0
REV15495,PROD1020,Women's Denim Jacket,Clothing,CUS4783,2025-11-28,3,Highly recommend,"Perfect gift, my family loved it, packaging was excellent too.",No,1.0
REV15818,PROD1015,Air Fryer,Home & Kitchen,CUS2361,2026-07-21,4,Decent for the price,"The product works as expected, delivery took a bit long.",Yes,0.0
REV13436,PROD1010,Stainless Steel Water Bottle,Home & Kitchen,CUS4193,2026-06-19,3,Love it,"Amazing quality for the price, will definitely buy again.",Yes,8.0
REV11933,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS5656,2025-09-17,5,Great purchase,"Superb performance, this is one of the best purchases I made.",Yes,1.0
REV16615,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS3575,2025-07-18,2,Waste of money,The product arrived defective and the return process was painful.,Yes,7.0
REV14157,PROD1009,Sunglasses Classic,Accessories,CUS3001,2026-07-24,4,Amazing quality,"Five stars, everything about this product is fantastic.",Yes,10.0
REV11303,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS1904,2025-04-09,5,Very satisfied,"Beautiful design, sturdy material, and very durable overall.",No,1.0
REV14728,PROD1029,Baby Stroller,Baby Products,CUS4123,2025-05-14,4,Very satisfied,"Five stars, everything about this product is fantastic.",Yes,6.0
REV12509,PROD1002,Smart Fitness Watch,Electronics,CUS2213,2025-10-12,5,Decent for the price,"It is decent for the price, some features could be improved.",Yes,3.0
REV14065,PROD1008,Leather Wallet,Accessories,CUS4252,2025-01-03,5,Excellent product,"Amazing quality for the price, will definitely buy again.",Yes,10.0
REV16454,PROD1007,Laptop Backpack,Accessories,CUS1424,2026-06-26,4,Great purchase,"Really happy with this purchase, quality feels premium.",No,4.0
REV15182,PROD1021,Kids Winter Jacket,Clothing,CUS4861,2025-01-03,1,Does the job,"Reasonable purchase, could use some improvements in quality.",No,2.0
REV16035,PROD1019,Men's Cotton T-Shirt,Clothing,CUS4700,2026-05-26,4,Amazing quality,"Great value for money, exceeded my expectations completely.",No,7.0
REV16405,PROD1004,4K Ultra HD Smart TV,Electronics,CUS4313,2026-07-20,2,Broke quickly,"Poor quality material, broke within a week of normal use.",Yes,10.0
REV10718,PROD1019,Men's Cotton T-Shirt,Clothing,CUS3873,2026-06-30,3,Fair quality,"   THE PRODUCT WORKS AS EXPECTED, DELIVERY TOOK A BIT LONG.!!!   ",No,23.0
REV14812,PROD1029,Baby Stroller,Baby Products,CUS4194,2026-03-09,5,It's okay,"The product works as expected, delivery took a bit long.",No,0.0
REV13336,PROD1016,Running Shoes,Sportswear,CUS1376,2026-02-04,5,Very satisfied,"Works flawlessly, setup was simple, and battery lasts long.",Yes,9.0
REV13133,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS2416,2025-01-04,4,Great purchase,"Very comfortable and easy to use, exactly as described.",Yes,8.0
REV15192,PROD1008,Leather Wallet,Accessories,CUS4692,2026-03-02,4,Very satisfied,"Beautiful design, sturdy material, and very durable overall.",No,13.0
REV12408,PROD1021,Kids Winter Jacket,Clothing,CUS5189,2025-06-17,1,Poor quality,"Bad experience overall, would not recommend this to anyone.",Yes,9.0
REV15117,PROD1006,USB-C Fast Charger,Electronics,CUS4560,2025-06-12,5,Excellent product,"Perfect gift, my family loved it, packaging was excellent too.",Yes,17.0
REV14851,PROD1009,Sunglasses Classic,Accessories,CUS4850,2025-07-01,5,Highly recommend,"Beautiful design, sturdy material, and very durable overall.",Yes,9.0
REV13027,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS2049,2026-05-11,3,Waste of money,"Product feels flimsy and cheaply made, broke almost immediately.",No,2.0
REV12890,PROD1026,Almond Butter Jar,Grocery,CUS5619,2025-02-06,5,Excellent product,"Superb performance, this is one of the best purchases I made.",Yes,15.0
REV15641,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS2439,2025-07-25,5,Highly recommend,The quality is outstanding and it arrived earlier than expected.,No,9.0
REV16646,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS5194,2025-10-15,5,Love it,"Great value for money, exceeded my expectations completely.",Yes,0.0
REV13354,PROD1028,Mechanical Keyboard,Electronics,CUS3679,2026-07-06,1,Not recommended,Sound quality is poor and connection keeps dropping constantly.,No,4.0
REV10528,PROD1025,Organic Green Tea,Grocery,CUS3353,2025-11-25,3,Broke quickly,"Not worth the money, quality is much worse than expected.",Yes,1.0
REV12054,PROD1004,4K Ultra HD Smart TV,Electronics,CUS5438,2025-06-22,1,Poor quality,"Not worth the money, quality is much worse than expected.",Yes,5.0
REV13296,PROD1018,Gym Duffel Bag,Sportswear,CUS1650,2025-02-27,2,Bad experience,Sound quality is poor and connection keeps dropping constantly.,Yes,1.0
REV11658,PROD1003,Portable Bluetooth Speaker,Electronics,CUS3750,2025-02-26,4,Very satisfied,"Beautiful design, sturdy material, and very durable overall.",Yes,1.0
REV12319,PROD1025,Organic Green Tea,Grocery,CUS3177,2026-05-13,5,Best buy,Fast shipping and the product works exactly as advertised.,Yes,3.0
REV11948,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS5412,2025-07-15,1,Not recommended,"Poor quality material, broke within a week of normal use.",Yes,1.0
REV12692,PROD1017,Yoga Mat,Sportswear,CUS3084,2025-05-05,5,Amazing quality,"Great value for money, exceeded my expectations completely.",Yes,3.0
REV15444,PROD1018,Gym Duffel Bag,Sportswear,CUS4038,2026-05-18,5,Very satisfied,"Superb performance, this is one of the best purchases I made.",Yes,5.0
REV15452,PROD1030,Board Game Family Pack,Toys & Games,CUS3692,2025-04-12,2,Not recommended,"Overpriced for such low quality, very unhappy with purchase.",Yes,3.0
REV12751,PROD1028,Mechanical Keyboard,Electronics,CUS5132,2025-04-19,4,Highly recommend,The quality is outstanding and it arrived earlier than expected.,Yes,3.0
REV13188,PROD1003,Portable Bluetooth Speaker,Electronics,CUS3836,2025-04-14,3,It's okay,"It is okay for daily use, though design feels a bit plain.",Yes,1.0
REV15897,PROD1020,Women's Denim Jacket,Clothing,CUS1613,2025-02-21,4,Best buy,"Works flawlessly, setup was simple, and battery lasts long.",Yes,21.0
REV14105,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS1186,2025-01-27,5,Great purchase,"Very comfortable and easy to use, exactly as described.",Yes,3.0
REV10525,PROD1004,4K Ultra HD Smart TV,Electronics,CUS4385,2025-12-05,4,Love it,"Works flawlessly, setup was simple, and battery lasts long.",No,4.0
REV15856,PROD1004,4K Ultra HD Smart TV,Electronics,CUS4674,2025-08-23,4,Excellent product,The sound quality is amazing and battery life is excellent.,Yes,12.0
REV10911,PROD1028,Mechanical Keyboard,Electronics,CUS4063,2025-02-27,3,Poor quality,Extremely disappointed with the build quality and finishing.,Yes,5.0
REV12542,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS1920,2026-05-19,5,Excellent product,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,3.0
REV12006,PROD1017,Yoga Mat,Sportswear,CUS3791,2025-06-13,4,Excellent product,The sound quality is amazing and battery life is excellent.,No,4.0
REV10504,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS4114,2025-06-01,5,Very satisfied,"Five stars, everything about this product is fantastic.",Yes,4.0
REV10559,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS1024,2025-08-12,5,It's okay,"It works fine, but I expected slightly better build quality.",Yes,7.0
REV10125,PROD1018,Gym Duffel Bag,Sportswear,CUS3041,2025-05-05,4,Highly recommend,Fast shipping and the product works exactly as advertised.,No,34.0
REV12982,PROD1003,Portable Bluetooth Speaker,Electronics,CUS3907,2026-04-05,3,Waste of money,"Late delivery, wrong item received, and refund process was slow.",Yes,0.0
REV11471,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS3559,2025-01-24,3,Decent for the price,"It works fine, but I expected slightly better build quality.",Yes,43.0
REV15393,PROD1018,Gym Duffel Bag,Sportswear,CUS2845,2025-11-17,4,Does the job,"The product is okay, does the job but nothing special.",Yes,0.0
REV11285,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS1344,2026-05-02,4,Amazing quality,"Works flawlessly, setup was simple, and battery lasts long.",Yes,21.0
REV14259,PROD1030,Board Game Family Pack,Toys & Games,CUS1190,2025-03-28,4,Love it,Fast shipping and the product works exactly as advertised.,Yes,14.0
REV14228,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS3367,2026-05-29,5,Best buy,Customer service was helpful and the product exceeded expectations.,No,8.0
REV12722,PROD1019,Men's Cotton T-Shirt,Clothing,CUS4136,2025-08-31,4,Excellent product,Customer service was helpful and the product exceeded expectations.,Yes,2.0
REV11095,PROD1028,Mechanical Keyboard,Electronics,CUS5198,2025-05-26,4,Highly recommend,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,5.0
REV15397,PROD1008,Leather Wallet,Accessories,CUS4230,2025-05-11,2,Poor quality,Terrible customer service and the product does not match description.,Yes,8.0
REV11775,PROD1026,Almond Butter Jar,Grocery,CUS4278,2025-12-31,5,Very satisfied,Fast shipping and the product works exactly as advertised.,Yes,17.0
REV11213,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS3962,2025-09-23,5,Amazing quality,"Excellent build quality, fast delivery, highly recommend to everyone.",No,3.0
REV11184,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS1562,2025-04-03,5,Decent for the price,"Reasonable purchase, could use some improvements in quality.",Yes,1.0
REV10225,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS5524,2026-02-22,3,Poor quality,"Poor quality material, broke within a week of normal use.",Yes,0.0
REV16872,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS5193,2025-03-26,5,Highly recommend,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,12.0
REV11952,PROD1028,Mechanical Keyboard,Electronics,CUS4682,2025-09-06,2,Not recommended,Delivery was extremely delayed and packaging was damaged badly.,Yes,15.0
REV14116,PROD1005,Noise Cancelling Earbuds,Electronics,CUS1563,2025-04-07,1,Very disappointed,"Waste of money, stopped functioning within the first month.",Yes,9.0
REV11041,PROD1016,Running Shoes,Sportswear,CUS5774,2026-03-04,4,Very satisfied,"Perfect gift, my family loved it, packaging was excellent too.",Yes,3.0
REV10429,PROD1010,Stainless Steel Water Bottle,Home & Kitchen,CUS4652,2026-03-13,5,Very satisfied,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,42.0
